Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Married,Number of Dependents,Latitude,Longitude,Population,Churn Value
7077-XJMET,7,12,No Offer,Yes,49.39,No,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,741.4,0.0,0,592.6800000000001,Male,63,Yes,0,39.218096,-120.79153,751,0
4652-ODEVH,10,45,No Offer,Yes,47.31,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,24.45,1088.25,0.0,0,2128.9500000000003,Male,43,Yes,3,39.197215,-120.83679,350,0
6510-UPNKS,0,23,No Offer,Yes,43.77,Yes,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.8,615.35,0.0,0,1006.71,Female,21,No,0,39.23754,-120.720196,185,0
6718-BDGHG,6,43,No Offer,Yes,12.98,Yes,DSL,8,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.85,2908.2,0.0,0,558.14,Female,64,Yes,0,39.170376,-120.838404,407,0
9046-DQMTP,0,35,No Offer,Yes,17.92,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.75,739.9,0.0,0,627.2,Male,49,No,0,38.766036,-120.209673,183,0
6439-LAJXL,2,9,Offer E,Yes,34.64,No,DSL,7,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,68.95,593.85,0.0,0,311.76,Male,47,Yes,0,38.851842,-120.076204,69,0
1666-JZPZT,0,27,No Offer,Yes,2.69,Yes,Cable,15,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49.0,1291.35,0.0,0,72.63,Male,61,No,0,38.805481,-120.13287,25,0
5777-KJIRB,0,40,No Offer,Yes,23.28,No,Cable,6,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,50.25,2023.55,0.0,0,931.2,Female,61,No,0,39.00978,-120.978273,31,0
7677-SJJJK,5,8,Offer E,Yes,48.39,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,153.95,0.0,0,387.12,Male,26,Yes,0,38.749466,-121.184196,20675,0
3253-HKOKL,7,52,No Offer,Yes,7.99,No,Fiber Optic,19,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.3,5244.45,0.0,0,415.48,Female,31,Yes,2,38.35363,-121.44195,47065,0
7055-HNEOJ,2,3,Offer E,Yes,4.19,No,Cable,6,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.8,154.55,0.0,0,12.57,Male,34,Yes,0,38.684437,-121.055634,22028,0
5514-YQENT,0,41,No Offer,Yes,30.58,No,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.15,4507.15,0.0,0,1253.78,Male,29,No,3,38.823278,-121.281856,15494,0
3211-AAPKX,0,20,No Offer,Yes,23.22,Yes,Fiber Optic,59,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,98.55,2031.95,0.0,0,464.4,Male,26,No,0,38.694081,-121.694431,15022,0
8445-DNBAE,0,1,Offer E,Yes,43.05,Yes,DSL,69,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.05,50.05,0.0,0,43.05,Male,24,No,3,38.584505,-121.491956,16599,0
2958-NHPPS,0,23,No Offer,Yes,35.32,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.85,473.9,0.0,0,812.36,Male,45,No,0,38.574856,-121.46504,16164,0
1735-XMJVH,0,8,Offer E,Yes,34.87,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,19.35,152.6,0.0,0,278.96,Male,51,Yes,3,38.556306,-121.495817,21313,0
6890-PFRQX,0,18,No Offer,Yes,12.21,Yes,DSL,8,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,69.5,1199.4,0.0,0,219.78000000000003,Male,56,No,0,38.567594,-121.437507,15975,0
5899-OUVKV,0,31,No Offer,Yes,45.92,No,Fiber Optic,18,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,2979.2,0.0,0,1423.52,Male,56,No,0,38.625096,-121.383658,35426,0
8681-ICONS,5,29,No Offer,Yes,24.64,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.65,654.85,0.0,0,714.5600000000001,Male,20,Yes,1,38.512569,-121.495184,44683,0
1621-YNCJH,4,36,No Offer,Yes,19.24,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,106.05,3834.4,0.0,50,692.64,Female,54,Yes,0,38.475465,-121.443625,72199,0
6362-QHAFM,1,42,No Offer,Yes,42.45,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.3,4586.15,0.0,0,1782.9,Male,53,Yes,0,38.590035,-121.412455,30715,0
3070-BDOQC,0,60,No Offer,Yes,16.81,No,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.65,5941.05,0.0,0,1008.5999999999999,Female,38,No,0,38.549185,-121.328386,19611,0
6234-PFPXL,6,22,No Offer,Yes,35.62,Yes,Fiber Optic,29,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,95.9,2234.95,0.0,0,783.64,Male,42,Yes,0,38.486502,-121.334051,11396,0
9824-QCJPK,7,36,No Offer,Yes,21.77,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.0,666.75,0.0,0,783.72,Male,47,Yes,0,38.490508,-121.284171,592,0
4283-IVYCI,0,9,Offer E,Yes,27.53,No,Cable,11,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.95,547.8,0.0,0,247.77,Male,40,No,0,38.445939,-121.496855,9063,0
1866-OBPNR,5,1,No Offer,Yes,42.99,No,Fiber Optic,59,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.6,74.6,0.0,0,42.99,Male,28,Yes,1,38.619049,-121.517552,31422,0
8205-MQUGY,8,12,Offer D,Yes,9.58,No,Cable,57,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.2,571.15,0.0,80,114.96000000000001,Male,39,Yes,3,38.646209,-121.52446,8403,0
8970-ANWXO,0,23,Offer D,Yes,35.03,Yes,DSL,3,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.75,1756.6,0.0,0,805.69,Female,37,No,0,38.685069,-121.543709,854,0
9480-BQJEI,0,62,No Offer,Yes,24.35,Yes,Fiber Optic,16,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.3,5731.45,0.0,0,1509.7,Male,35,No,0,38.691607,-121.602284,264,0
6979-TNDEU,0,8,No Offer,Yes,14.32,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,156.85,0.0,0,114.56,Female,42,No,0,38.660442,-121.346321,20993,0
9777-WJJPR,9,31,No Offer,Yes,29.77,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,88.65,2683.2,0.0,0,922.87,Male,46,Yes,0,38.687367,-121.34848,31373,0
9495-SKLKD,1,45,No Offer,Yes,22.31,Yes,Fiber Optic,19,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.95,4456.65,0.0,0,1003.9499999999999,Male,54,Yes,2,39.19514,-121.503883,38091,0
5067-DGXLL,0,2,No Offer,Yes,15.83,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,36.8,0.0,0,31.66,Male,35,No,0,39.467828,-120.841386,118,0
6281-FKEWS,0,44,No Offer,No,0.0,No,Cable,3,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,49.05,2265.0,0.0,0,0.0,Female,58,No,0,39.657228,-121.37778,1279,0
8898-KASCD,0,39,No Offer,No,0.0,No,DSL,14,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,35.55,1309.15,0.0,0,0.0,Male,41,No,0,39.457388,-121.818201,3169,0
9242-TKFSV,7,72,Offer A,No,0.0,No,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,4754.3,0.0,0,0.0,Male,53,Yes,0,39.292334,-121.320597,1477,0
0743-HNPFG,2,51,No Offer,Yes,17.95,No,DSL,14,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.75,3562.5,0.0,0,915.4499999999999,Female,50,Yes,0,39.449794,-121.936372,303,0
5035-PGZXH,0,56,No Offer,Yes,32.43,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.8,5914.4,0.0,30,1816.08,Female,49,No,0,39.745712,-121.84333,35808,0
8695-WDYEA,0,1,No Offer,Yes,39.3,No,DSL,26,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.25,51.25,0.0,0,39.3,Male,32,No,0,39.681488,-121.83721,32848,0
6543-JXSOO,5,23,Offer D,Yes,12.88,No,DSL,41,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,57.75,1282.85,0.0,0,296.24,Female,30,Yes,0,39.562239,-121.14836,282,0
8605-ITULD,0,1,No Offer,Yes,5.1,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,5.1,Female,21,No,0,40.080342,-120.957805,178,0
6416-YJTTB,0,11,Offer D,Yes,8.48,No,Fiber Optic,52,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,795.65,0.0,0,93.28,Male,20,No,0,39.578792,-120.780786,404,0
4472-VESGY,6,52,No Offer,Yes,31.09,Yes,Fiber Optic,28,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.15,4993.4,0.0,0,1616.68,Female,41,Yes,1,39.607831,-121.777959,3524,0
3195-TQDZX,0,3,No Offer,Yes,1.57,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.25,61.45,0.0,0,4.71,Male,19,No,0,39.53222,-122.594879,587,0
3128-YOVTD,6,51,No Offer,Yes,2.53,No,Fiber Optic,71,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,4018.55,0.0,0,129.03,Female,29,Yes,2,39.531028,-121.24807,452,0
7041-TXQJH,0,37,Offer C,No,0.0,No,Cable,6,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.2,1478.85,0.0,0,0.0,Female,64,No,0,39.564113,-120.868836,76,0
5014-GSOUQ,0,13,Offer D,Yes,18.73,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,243.65,0.0,0,243.49,Male,59,No,0,39.194539,-120.988066,23990,0
5724-BIDBU,3,49,No Offer,Yes,42.19,Yes,Cable,52,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,55.35,2633.95,0.0,0,2067.31,Male,29,Yes,0,39.203817,-121.19584,9752,0
1769-GRUIK,0,18,Offer D,Yes,2.76,No,Fiber Optic,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.1,1247.75,0.0,150,49.67999999999999,Female,19,No,0,39.346898,-121.759537,9763,0
8819-WFGGJ,7,68,Offer A,No,0.0,No,Cable,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.1,3794.5,0.0,0,0.0,Male,42,Yes,0,39.033058,-121.895718,531,0
7427-AUFPY,0,54,No Offer,Yes,25.72,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1008.7,0.0,0,1388.8799999999999,Male,27,No,0,39.732767,-122.042298,1931,0
7898-PDWQE,2,71,Offer A,Yes,18.04,Yes,DSL,41,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,80.4,5727.15,0.0,0,1280.84,Male,22,Yes,0,39.281194,-122.226568,1146,0
9972-EWRJS,2,67,Offer A,Yes,48.75,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.25,1372.9,0.0,0,3266.25,Female,56,Yes,1,39.937017,-121.058043,301,0
9314-IJWSQ,1,14,Offer D,Yes,26.58,Yes,Fiber Optic,53,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,1203.9,0.0,0,372.12,Female,46,Yes,3,39.068071,-121.832638,776,0
5799-JRCZO,0,63,No Offer,Yes,24.32,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1215.1,0.0,0,1532.16,Female,48,No,1,39.423046,-120.984472,565,0
1921-KYSAY,0,41,No Offer,Yes,36.93,Yes,DSL,30,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.6,2877.05,0.0,0,1514.1299999999999,Female,36,No,0,39.082568,-121.55325,6439,0
6198-RTPMF,10,17,Offer D,Yes,9.22,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,92.6,1579.7,0.0,0,156.74,Female,46,Yes,0,39.342587,-121.249833,1519,0
2924-KHUVI,7,56,No Offer,Yes,46.9,Yes,Fiber Optic,48,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,5514.95,0.0,0,2626.4,Male,28,Yes,0,39.748037,-122.302169,13706,0
1925-GMVBW,0,5,No Offer,Yes,24.53,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,96.1,0.0,0,122.65,Female,49,No,0,39.624561,-121.552866,17782,0
6184-DYUOB,5,3,No Offer,Yes,41.9,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,55.25,0.0,0,125.69999999999999,Female,28,Yes,0,39.435756,-121.552071,1254,0
9207-ZPANB,0,37,Offer C,Yes,13.04,Yes,DSL,14,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,67.45,2443.3,0.0,0,482.47999999999996,Male,42,No,0,39.69676,-121.644379,28318,0
9327-QSDED,0,8,No Offer,Yes,7.02,No,DSL,23,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,43.55,335.4,0.0,10,56.16,Male,44,No,0,39.971228,-121.041166,6189,0
1656-DRSMG,0,63,Offer B,Yes,19.01,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.85,7002.95,0.0,0,1197.63,Female,40,No,0,39.903272,-121.843567,26971,0
3012-VFFMN,7,7,No Offer,Yes,5.01,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,158.95,0.0,0,35.07,Female,61,Yes,1,39.495768,-121.747472,74,0
2984-AFWNC,0,3,No Offer,Yes,17.01,No,Fiber Optic,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.4,293.15,0.0,0,51.03,Female,52,No,0,39.225634,-121.156163,1601,0
0640-YJTPY,3,72,Offer A,Yes,5.7,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21.0,1493.75,0.0,0,410.40000000000003,Male,19,Yes,1,39.176595,-121.291692,963,0
8096-LOIST,0,19,Offer D,Yes,40.22,No,Cable,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.2,1093.4,0.0,0,764.18,Female,57,No,0,39.904002,-121.527823,28,0
9764-REAFF,9,59,Offer B,Yes,26.99,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,18.4,1057.85,0.0,0,1592.4099999999999,Female,60,Yes,0,39.288127,-122.415841,844,0
7107-UBYKY,5,35,Offer C,Yes,24.76,Yes,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.75,882.55,0.0,0,866.6,Female,62,Yes,1,39.172777,-121.805845,3193,0
4881-GQJTW,0,14,Offer D,Yes,8.54,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,300.4,0.0,0,119.55999999999999,Male,64,No,0,40.053684,-120.743116,513,0
7876-DNYAP,7,69,Offer A,Yes,8.39,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1436.95,0.0,0,578.9100000000001,Female,29,Yes,2,39.34128,-120.786867,145,0
2882-WDTBA,4,69,Offer A,Yes,44.33,No,Cable,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.15,0.0,0,3058.77,Male,64,Yes,0,39.493991,-122.286363,8812,0
2091-GPPIQ,10,72,Offer A,Yes,26.04,Yes,Cable,6,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.95,5730.15,0.0,0,1874.8799999999999,Female,56,Yes,0,39.02741,-121.614982,34967,0
5071-FBJFS,8,4,No Offer,Yes,44.64,No,Cable,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.3,217.1,0.0,0,178.56,Female,61,Yes,1,40.587919,-122.464732,31586,0
2796-UUZZO,9,63,Offer B,Yes,18.88,No,Fiber Optic,48,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.3,4896.35,0.0,40,1189.4399999999998,Male,30,Yes,2,40.527834,-122.318749,30338,0
2429-AYKKO,0,72,Offer A,Yes,3.43,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1434.1,0.0,0,246.96,Male,52,No,0,40.677649,-122.29467,41476,0
9798-OPFEM,0,46,Offer B,Yes,32.78,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,21.1,937.1,0.0,0,1507.88,Female,42,No,0,41.171578,-120.913161,615,0
3794-NFNCH,10,30,Offer C,Yes,23.16,No,DSL,6,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.0,1474.9,0.0,0,694.8,Male,53,Yes,0,40.722733,-122.109666,899,0
5193-QLVZB,0,63,Offer B,Yes,48.75,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.75,6536.5,0.0,0,3071.25,Male,52,No,0,41.083464,-121.107929,595,0
7114-AEOZE,0,60,Offer B,Yes,31.12,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1128.1,0.0,0,1867.2,Female,53,No,0,40.775272,-123.287414,269,0
5522-NYKPB,0,25,Offer C,Yes,11.79,No,Fiber Optic,59,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.9,2199.05,0.0,0,294.75,Male,26,Yes,3,40.946785,-121.719489,4552,0
6518-KZXCB,0,22,Offer D,Yes,4.79,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,566.5,0.0,0,105.38,Male,61,No,0,40.936285,-121.572692,344,0
2245-ADZFJ,9,31,Offer C,Yes,28.52,Yes,DSL,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.55,2471.6,0.0,0,884.12,Female,58,Yes,0,41.121108,-122.336613,228,0
7776-QGYJC,7,39,Offer C,Yes,40.68,No,Fiber Optic,76,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.5,3107.3,0.0,0,1586.52,Female,64,Yes,5,40.692523,-122.369876,6277,0
9313-QOLTZ,0,26,Offer C,Yes,31.73,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.9,518.3,0.0,0,824.98,Male,31,No,0,40.243494,-121.154733,2664,0
4672-FOTSD,0,12,Offer D,Yes,45.8,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.25,832.3,0.0,0,549.5999999999999,Male,54,No,0,41.949216,-122.050062,1162,0
9818-XQCUV,0,2,No Offer,Yes,25.92,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,45.3,0.0,0,51.84,Female,52,No,0,41.212695,-122.392067,2602,0
7338-ERIVA,0,39,Offer C,No,0.0,No,DSL,13,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.05,1790.6,0.0,0,0.0,Male,40,No,0,41.405193,-123.008567,2156,0
8259-NFJTV,8,7,No Offer,No,0.0,No,Cable,17,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.65,246.6,0.0,0,0.0,Female,37,Yes,1,39.84784,-122.544556,84,0
6968-GMKPR,0,55,Offer B,Yes,22.34,No,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.55,4509.5,0.0,0,1228.7,Female,39,No,0,40.740138,-122.587476,373,0
4751-ERMAN,7,72,No Offer,Yes,42.16,No,Cable,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.4,5480.25,0.0,0,3035.5199999999995,Male,43,Yes,0,41.411315,-122.697236,392,0
1436-ZMJAN,6,10,Offer D,Yes,37.08,No,Cable,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,67.8,653.15,0.0,0,370.79999999999995,Female,62,Yes,0,40.03194,-122.176023,3357,0
0799-DDIHE,7,15,Offer D,Yes,24.27,No,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.3,639.45,0.0,0,364.05,Female,24,Yes,3,41.599978,-122.539381,616,0
3070-FNFZQ,1,23,Offer D,Yes,39.59,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.4,478.75,0.0,0,910.57,Female,48,Yes,1,41.831901,-123.487478,1294,0
2812-SFXMJ,0,1,No Offer,Yes,7.66,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,7.66,Male,46,No,3,40.789799,-121.474529,397,0
5014-WUQMG,1,47,Offer B,Yes,15.59,No,Fiber Optic,52,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.1,4391.45,0.0,0,732.73,Male,23,Yes,2,41.962127,-122.527696,1026,0
5312-TSZVC,0,15,No Offer,Yes,23.56,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,270.6,0.0,0,353.4,Female,36,No,0,40.648024,-123.465088,268,0
2782-JEEBU,0,21,No Offer,No,0.0,No,DSL,9,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36.0,780.15,0.0,0,0.0,Male,39,No,0,40.059385,-122.091481,3756,0
5127-BZENZ,1,56,Offer B,Yes,39.72,Yes,DSL,11,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.2,3512.15,0.0,0,2224.3199999999997,Female,62,Yes,0,41.10831,-121.360362,1554,0
2720-FVBQP,1,6,Offer E,Yes,24.83,Yes,Cable,82,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.95,273.25,0.0,0,148.98,Female,28,Yes,1,41.251322,-122.105209,1586,0
4522-XRWWI,1,42,Offer B,Yes,17.31,Yes,Cable,82,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.45,3375.9,0.0,0,727.02,Male,30,Yes,0,40.426679,-121.850421,598,0
3766-EJLFL,1,68,No Offer,Yes,18.42,Yes,Fiber Optic,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.05,7508.55,0.0,0,1252.5600000000002,Female,55,Yes,3,40.331975,-121.460674,78,0
5939-SXWHM,1,48,Offer B,Yes,20.73,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.3,1245.05,0.0,0,995.04,Male,59,Yes,3,40.531257,-122.148139,830,0
7643-RCHXS,0,63,Offer B,Yes,41.84,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1263.85,0.0,0,2635.92,Female,31,Yes,3,40.877552,-121.885884,431,0
8246-SHFGA,0,17,No Offer,Yes,34.02,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,385.55,0.0,0,578.34,Male,24,No,0,41.33832,-122.290756,7309,0
0620-XEFWH,1,4,Offer E,Yes,39.04,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.85,84.2,0.0,0,156.16,Male,41,Yes,1,40.689243,-122.037023,829,0
6485-QXWWE,0,62,Offer B,Yes,2.83,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.0,1638.7,0.0,0,175.46,Female,51,No,3,40.656287,-121.428965,182,0
7321-VGNKU,1,2,Offer E,Yes,7.7,No,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,120.25,0.0,20,15.4,Female,45,Yes,0,39.884395,-122.587513,263,0
5327-CNLUQ,1,48,Offer B,Yes,6.1,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.9,4473.45,0.0,0,292.79999999999995,Male,33,Yes,0,40.343213,-121.815412,433,0
7552-KEYGT,1,27,Offer C,Yes,44.19,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.55,520.55,0.0,0,1193.1299999999999,Male,53,Yes,0,40.367964,-122.937379,215,0
5816-JMLGY,4,70,No Offer,Yes,39.78,No,DSL,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.4,5717.85,0.0,0,2784.6,Female,28,Yes,0,40.186772,-122.388361,26438,0
2927-QRRQV,1,46,Offer B,Yes,10.13,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.65,4312.5,0.0,0,465.98,Male,44,Yes,0,41.737962,-123.07557,88,0
6265-SXWBU,9,69,No Offer,Yes,42.45,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,95.75,6511.25,0.0,0,2929.05,Male,35,Yes,2,40.497441,-121.827524,4231,0
7941-RCJOW,0,65,Offer B,Yes,44.7,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.55,1218.65,0.0,0,2905.5,Male,34,No,0,40.021787,-122.127576,405,0
